Tournament,Label,Model,Num_Features,Features,Num_CV_Folds,Train_R2,Val_R2,Train_RMSE,Val_RMSE,Train_Acc,Val_Acc,Val_r1_acc,Val_r2_acc,Val_r3_acc,Val_r4_acc,Val_r5_acc,Val_r6_acc
W,A_adj_score_diff,LinearRegression(n_jobs=-1),70,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_seed_win_prob', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_seed_win_prob', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'Season', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,0.6641533621313451,0.6229279161748729,12.079054260033752,12.754332196997105,0.7979365079365079,0.7879365079365079,0.8197911363435122,0.7809323878699054,0.7387148818337403,0.7374561403508773,0.5867032967032968,0.8857142857142858
W,A_adj_score_diff,LinearRegression(n_jobs=-1),44,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Season', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'seed_win_prob_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,0.6652163973676394,0.6413158856857473,12.061676848678143,12.453760268904517,0.7955555555555556,0.7873015873015874,0.817503235877078,0.7860976068855028,0.7392161349665726,0.7475146198830409,0.5596520146520146,0.8857142857142858
W,A_adj_score_diff,RandomForestRegressor(n_jobs=-1),70,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_seed_win_prob', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_seed_win_prob', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'Season', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,0.9462694402525402,0.6112720049977276,4.832094590708858,12.960784796304342,0.9503174603174603,0.7695238095238095,0.8018621136440925,0.7590529272725967,0.7495334884525893,0.698654970760234,0.5686630036630036,0.7123809523809523
W,A_adj_score_diff,RandomForestRegressor(n_jobs=-1),44,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Season', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'seed_win_prob_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,0.946545494427321,0.6144335947408021,4.8195052477043125,12.906200229887876,0.943968253968254,0.7707936507936507,0.8066780724394997,0.767700382927057,0.7182506778455089,0.6553801169590643,0.6462271062271062,0.7904761904761904
W,A_adj_score_diff,"XGBRegressor(base_score=0.5, booster='gbtree', callbacks=None,
             colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
             early_stopping_rounds=None, enable_categorical=False,
             eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
             importance_type=None, interaction_constraints='',
             learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
             max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
             missing=nan, monotone_constraints='()', n_estimators=100,
             n_jobs=-1, num_parallel_tree=1, predictor='auto', random_state=0,
             reg_alpha=0, reg_lambda=1, ...)",70,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_seed_win_prob', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_seed_win_prob', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'Season', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,0.9997004857846431,0.5526002659548989,0.3583250222629287,13.904498844423546,1.0,0.76,0.8079173305562026,0.7305215998160801,0.7584928113121678,0.6675730994152047,0.4871245421245421,0.76
W,A_adj_score_diff,"XGBRegressor(base_score=0.5, booster='gbtree', callbacks=None,
             colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
             early_stopping_rounds=None, enable_categorical=False,
             eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
             importance_type=None, interaction_constraints='',
             learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
             max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
             missing=nan, monotone_constraints='()', n_estimators=100,
             n_jobs=-1, num_parallel_tree=1, predictor='auto', random_state=0,
             reg_alpha=0, reg_lambda=1, ...)",44,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Season', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'seed_win_prob_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,0.9994416770474182,0.5484441330996521,0.4921562791252165,13.94845154402378,0.9988888888888889,0.7498412698412699,0.7750441339097691,0.7387750070047632,0.7289938721484017,0.6980701754385965,0.5751831501831501,0.8457142857142858
W,A_adj_score_diff,SVR(),70,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_seed_win_prob', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_seed_win_prob', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'Season', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,0.568058751166284,0.5424771836299079,13.699964531551625,14.06563736941662,0.7979365079365079,0.7904761904761906,0.8165176864383961,0.7862842281469348,0.7543495888057741,0.7874853801169591,0.5463186813186813,0.8571428571428571
W,A_adj_score_diff,SVR(),44,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Season', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'seed_win_prob_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,0.5607928453762268,0.5377079178499,13.814922823823306,14.13822858789114,0.7974603174603174,0.7879365079365078,0.8177387742579599,0.7805579096349622,0.7452398579569127,0.776374269005848,0.5463186813186813,0.819047619047619
W,A_adj_score_diff,KNeighborsRegressor(n_jobs=-1),70,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_seed_win_prob', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_seed_win_prob', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'Season', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,0.6811117073242198,0.5089741792853586,11.771017594034523,14.558973898986078,0.807936507936508,0.7479365079365079,0.7985479084459847,0.7312939198655085,0.6815128934869142,0.6487719298245614,0.5491391941391942,0.7504761904761905
W,A_adj_score_diff,KNeighborsRegressor(n_jobs=-1),44,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Season', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'seed_win_prob_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,0.6625416763258432,0.476165633980054,12.109082299260653,15.03815561451466,0.8055555555555556,0.7466666666666667,0.792583358959224,0.7263720786545107,0.6967435853059759,0.6442982456140351,0.5896520146520147,0.819047619047619
M,A_adj_score_diff,LinearRegression(n_jobs=-1),68,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'Season', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,0.430615062040651,0.23279428553749293,11.03821958764242,11.750188489644666,0.7244052481236238,0.699541408618024,0.7413709569612348,0.679361160825327,0.6832242605785621,0.5529811912225705,0.5684981684981685,0.6701587301587302
M,A_adj_score_diff,LinearRegression(n_jobs=-1),43,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Season', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,0.4219324553059657,0.23789601962440465,11.122295344264657,11.706678735439986,0.7188680357186705,0.6974554729605786,0.7355077433202434,0.6815437723416228,0.6805280771238218,0.5661857366771159,0.6198405516052575,0.6098412698412699
M,A_adj_score_diff,RandomForestRegressor(n_jobs=-1),68,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'Season', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,0.9142618740329406,0.22383270495624868,4.283784943580157,11.812048729229144,0.9356454979251414,0.6702858989701348,0.7121435792095514,0.6595753927340985,0.6291545826975984,0.5583550156739812,0.5543719026071967,0.5768253968253968
M,A_adj_score_diff,RandomForestRegressor(n_jobs=-1),43,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Season', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,0.9130147613001951,0.22139322928074012,4.314106552395133,11.82844833626927,0.9310483424321543,0.6786549733143491,0.7193850527878306,0.6694027407432646,0.6482079150164257,0.541094827586207,0.5308295625942685,0.673968253968254
M,A_adj_score_diff,"XGBRegressor(base_score=0.5, booster='gbtree', callbacks=None,
             colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
             early_stopping_rounds=None, enable_categorical=False,
             eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
             importance_type=None, interaction_constraints='',
             learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
             max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
             missing=nan, monotone_constraints='()', n_estimators=100,
             n_jobs=-1, num_parallel_tree=1, predictor='auto', random_state=0,
             reg_alpha=0, reg_lambda=1, ...)",68,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'Season', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,0.9971569667361944,0.09774647368064297,0.7791399033165753,12.733286604054289,0.9932095238874747,0.6535713349813506,0.7033322531933643,0.6154768563622711,0.6257609529949956,0.5399584639498433,0.4935100193923724,0.619047619047619
M,A_adj_score_diff,"XGBRegressor(base_score=0.5, booster='gbtree', callbacks=None,
             colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
             early_stopping_rounds=None, enable_categorical=False,
             eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
             importance_type=None, interaction_constraints='',
             learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
             max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
             missing=nan, monotone_constraints='()', n_estimators=100,
             n_jobs=-1, num_parallel_tree=1, predictor='auto', random_state=0,
             reg_alpha=0, reg_lambda=1, ...)",43,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Season', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,0.9961257185576227,0.10409047813492092,0.9101024199663336,12.719224806472031,0.9925826192054696,0.6527362619124571,0.7009751591869648,0.6307322916410067,0.5997537419924098,0.5182108150470219,0.6121310062486532,0.5253968253968254
